"id","national_number","pokemon","form","mark","shiny"
"p:0175:standard:shiny","175","Togepi","","P","1"
"p:0176:standard:normal","176","Togetic","","P","0"
"p:0176:standard:shiny","176","Togetic","","P","1"
"p:0177:standard:normal","177","Natu","","P","0"
"p:0177:standard:shiny","177","Natu","","P","1"
"p:0178:standard:normal","178","Xatu","","P","0"
"p:0178:standard:shiny","178","Xatu","","P","1"
"p:0179:standard:normal","179","Mareep","","P","0"
"p:0179:standard:shiny","179","Mareep","","P","1"
"p:0180:standard:normal","180","Flaaffy","","P","0"
"p:0180:standard:shiny","180","Flaaffy","","P","1"
"p:0181:standard:normal","181","Ampharos","","P","0"
"p:0181:standard:shiny","181","Ampharos","","P","1"
"p:0182:standard:normal","182","Bellossom","","P","0"
"p:0182:standard:shiny","182","Bellossom","","P","1"
"p:0183:standard:normal","183","Marill","","P","0"
"p:0183:standard:shiny","183","Marill","","P","1"
"p:0184:standard:normal","184","Azumarill","","P","0"
"p:0184:standard:shiny","184","Azumarill","","P","1"
"p:0185:standard:normal","185","Sudowoodo","","P","0"
"p:0185:standard:shiny","185","Sudowoodo","","P","1"
"p:0186:standard:normal","186","Politoed","","P","0"
"p:0186:standard:shiny","186","Politoed","","P","1"
"p:0187:standard:normal","187","Hoppip","","P","0"
"p:0187:standard:shiny","187","Hoppip","","P","1"
"p:0188:standard:normal","188","Skiploom","","P","0"
"p:0188:standard:shiny","188","Skiploom","","P","1"
"p:0189:standard:normal","189","Jumpluff","","P","0"
"p:0189:standard:shiny","189","Jumpluff","","P","1"
"p:0190:standard:normal","190","Aipom","","P","0"
"p:0190:standard:shiny","190","Aipom","","P","1"
"p:0191:standard:normal","191","Sunkern","","P","0"
"p:0191:standard:shiny","191","Sunkern","","P","1"
"p:0192:standard:normal","192","Sunflora","","P","0"
"p:0192:standard:shiny","192","Sunflora","","P","1"
"p:0193:standard:normal","193","Yanma","","P","0"
"p:0193:standard:shiny","193","Yanma","","P","1"
"p:0194:original:normal","194","Wooper","Original","P","0"
"p:0194:original:shiny","194","Wooper","Original","P","1"
"p:0195:standard:normal","195","Quagsire","","P","0"
"p:0195:standard:shiny","195","Quagsire","","P","1"
"p:0196:standard:normal","196","Espeon","","P","0"
"p:0196:standard:shiny","196","Espeon","","P","1"
"p:0197:standard:normal","197","Umbreon","","P","0"
"p:0197:standard:shiny","197","Umbreon","","P","1"
"p:0198:standard:normal","198","Murkrow","","P","0"
"p:0198:standard:shiny","198","Murkrow","","P","1"
"p:0199:original:normal","199","Slowking","Original","P","0"
"p:0199:original:shiny","199","Slowking","Original","P","1"
"p:0200:standard:normal","200","Misdreavus","","P","0"
"p:0200:standard:shiny","200","Misdreavus","","P","1"
"p:0201:exclamation:normal","201","Unown","!","P","0"
"p:0201:exclamation:shiny","201","Unown","!","P","1"
"p:0201:question:normal","201","Unown","?","P","0"
"p:0201:question:shiny","201","Unown","?","P","1"
"p:0201:a:normal","201","Unown","a","P","0"
"p:0201:a:shiny","201","Unown","a","P","1"
"p:0201:b:normal","201","Unown","b","P","0"
"p:0201:b:shiny","201","Unown","b","P","1"
"p:0201:c:normal","201","Unown","c","P","0"
"p:0201:c:shiny","201","Unown","c","P","1"
"p:0201:d:normal","201","Unown","d","P","0"
"p:0201:d:shiny","201","Unown","d","P","1"
"p:0201:e:normal","201","Unown","e","P","0"
"p:0201:e:shiny","201","Unown","e","P","1"
"p:0201:f:normal","201","Unown","f","P","0"
"p:0201:f:shiny","201","Unown","f","P","1"
"p:0201:g:normal","201","Unown","g","P","0"
"p:0201:g:shiny","201","Unown","g","P","1"
"p:0201:h:normal","201","Unown","h","P","0"
"p:0201:h:shiny","201","Unown","h","P","1"
"p:0201:i:normal","201","Unown","i","P","0"
"p:0201:i:shiny","201","Unown","i","P","1"
"p:0201:j:normal","201","Unown","j","P","0"
"p:0201:j:shiny","201","Unown","j","P","1"
"p:0201:k:normal","201","Unown","k","P","0"
"p:0201:k:shiny","201","Unown","k","P","1"
"p:0201:l:normal","201","Unown","l","P","0"
"p:0201:l:shiny","201","Unown","l","P","1"
"p:0201:m:normal","201","Unown","m","P","0"
"p:0201:m:shiny","201","Unown","m","P","1"
"p:0201:n:normal","201","Unown","n","P","0"
"p:0201:n:shiny","201","Unown","n","P","1"
"p:0201:o:normal","201","Unown","o","P","0"
"p:0201:o:shiny","201","Unown","o","P","1"
"p:0201:p:normal","201","Unown","p","P","0"
"p:0201:p:shiny","201","Unown","p","P","1"
"p:0201:q:normal","201","Unown","q","P","0"
"p:0201:q:shiny","201","Unown","q","P","1"
"p:0201:r:normal","201","Unown","r","P","0"
"p:0201:r:shiny","201","Unown","r","P","1"
"p:0201:s:normal","201","Unown","s","P","0"
"p:0201:s:shiny","201","Unown","s","P","1"
"p:0201:t:normal","201","Unown","t","P","0"
"p:0201:t:shiny","201","Unown","t","P","1"
"p:0201:u:normal","201","Unown","u","P","0"
"p:0201:u:shiny","201","Unown","u","P","1"
"p:0201:v:normal","201","Unown","v","P","0"
"p:0201:v:shiny","201","Unown","v","P","1"
"p:0201:w:normal","201","Unown","w","P","0"
"p:0201:w:shiny","201","Unown","w","P","1"
"p:0201:x:normal","201","Unown","x","P","0"
"p:0201:x:shiny","201","Unown","x","P","1"
"p:0201:y:normal","201","Unown","y","P","0"
"p:0201:y:shiny","201","Unown","y","P","1"
"p:0201:z:normal","201","Unown","z","P","0"
"p:0201:z:shiny","201","Unown","z","P","1"
"p:0202:standard:normal","202","Wobbuffet","","P","0"
"p:0202:standard:shiny","202","Wobbuffet","","P","1"
"p:0203:standard:normal","203","Girafarig","","P","0"
"p:0203:standard:shiny","203","Girafarig","","P","1"
"p:0204:standard:normal","204","Pineco","","P","0"
"p:0204:standard:shiny","204","Pineco","","P","1"
"p:0205:standard:normal","205","Forretress","","P","0"
"p:0205:standard:shiny","205","Forretress","","P","1"
"p:0206:standard:normal","206","Dunsparce","","P","0"
"p:0206:standard:shiny","206","Dunsparce","","P","1"
"p:0207:standard:normal","207","Gligar","","P","0"
"p:0207:standard:shiny","207","Gligar","","P","1"
"p:0208:standard:normal","208","Steelix","","P","0"
"p:0208:standard:shiny","208","Steelix","","P","1"
"p:0209:standard:normal","209","Snubbull","","P","0"
"p:0209:standard:shiny","209","Snubbull","","P","1"
"p:0210:standard:normal","210","Granbull","","P","0"
"p:0210:standard:shiny","210","Granbull","","P","1"
"p:0211:original:normal","211","Qwilfish","Original","P","0"
"p:0211:original:shiny","211","Qwilfish","Original","P","1"
"p:0212:standard:normal","212","Scizor","","P","0"
"p:0212:standard:shiny","212","Scizor","","P","1"
"p:0213:standard:normal","213","Shuckle","","P","0"
"p:0213:standard:shiny","213","Shuckle","","P","1"
"p:0214:standard:normal","214","Heracross","","P","0"
"p:0214:standard:shiny","214","Heracross","","P","1"
"p:0215:original:normal","215","Sneasel","Original","P","0"
"p:0215:original:shiny","215","Sneasel","Original","P","1"
"p:0216:standard:normal","216","Teddiursa","","P","0"
"p:0216:standard:shiny","216","Teddiursa","","P","1"
"p:0217:standard:normal","217","Ursaring","","P","0"
"p:0217:standard:shiny","217","Ursaring","","P","1"
"p:0218:standard:normal","218","Slugma","","P","0"
"p:0218:standard:shiny","218","Slugma","","P","1"
"p:0219:standard:normal","219","Magcargo","","P","0"
"p:0219:standard:shiny","219","Magcargo","","P","1"
"p:0220:standard:normal","220","Swinub","","P","0"
"p:0220:standard:shiny","220","Swinub","","P","1"
"p:0221:standard:normal","221","Piloswine","","P","0"
"p:0221:standard:shiny","221","Piloswine","","P","1"
"p:0222:original:normal","222","Corsola","Original","P","0"
"p:0222:original:shiny","222","Corsola","Original","P","1"
"p:0223:standard:normal","223","Remoraid","","P","0"
"p:0223:standard:shiny","223","Remoraid","","P","1"
"p:0224:standard:normal","224","Octillery","","P","0"
"p:0224:standard:shiny","224","Octillery","","P","1"
"p:0225:standard:normal","225","Delibird","","P","0"
"p:0225:standard:shiny","225","Delibird","","P","1"
"p:0226:standard:normal","226","Mantine","","P","0"
"p:0226:standard:shiny","226","Mantine","","P","1"
"p:0227:standard:normal","227","Skarmory","","P","0"
"p:0227:standard:shiny","227","Skarmory","","P","1"
"p:0228:standard:normal","228","Houndour","","P","0"
"p:0228:standard:shiny","228","Houndour","","P","1"
"p:0229:standard:normal","229","Houndoom","","P","0"
"p:0229:standard:shiny","229","Houndoom","","P","1"
"p:0230:standard:normal","230","Kingdra","","P","0"
"p:0230:standard:shiny","230","Kingdra","","P","1"
"p:0231:standard:normal","231","Phanpy","","P","0"
"p:0231:standard:shiny","231","Phanpy","","P","1"
"p:0232:standard:normal","232","Donphan","","P","0"
"p:0232:standard:shiny","232","Donphan","","P","1"
"p:0233:standard:normal","233","Porygon2","","P","0"
"p:0233:standard:shiny","233","Porygon2","","P","1"
"p:0234:standard:normal","234","Stantler","","P","0"
"p:0234:standard:shiny","234","Stantler","","P","1"
"p:0235:standard:normal","235","Smeargle","","P","0"
"p:0235:standard:shiny","235","Smeargle","","P","1"
"p:0236:standard:normal","236","Tyrogue","","P","0"
"p:0236:standard:shiny","236","Tyrogue","","P","1"
"p:0237:standard:normal","237","Hitmontop","","P","0"
"p:0237:standard:shiny","237","Hitmontop","","P","1"
"p:0238:standard:normal","238","Smoochum","","P","0"
"p:0238:standard:shiny","238","Smoochum","","P","1"
"p:0239:standard:normal","239","Elekid","","P","0"
"p:0239:standard:shiny","239","Elekid","","P","1"
"p:0240:standard:normal","240","Magby","","P","0"
"p:0240:standard:shiny","240","Magby","","P","1"
"p:0241:standard:normal","241","Miltank","","P","0"
"p:0241:standard:shiny","241","Miltank","","P","1"
"p:0242:standard:normal","242","Blissey","","P","0"
"p:0242:standard:shiny","242","Blissey","","P","1"
"p:0243:standard:normal","243","Raikou","","P","0"
"p:0243:standard:shiny","243","Raikou","","P","1"
"p:0244:standard:normal","244","Entei","","P","0"
"p:0244:standard:shiny","244","Entei","","P","1"
"p:0245:standard:normal","245","Suicune","","P","0"
"p:0245:standard:shiny","245","Suicune","","P","1"
"p:0246:standard:normal","246","Larvitar","","P","0"
"p:0246:standard:shiny","246","Larvitar","","P","1"
"p:0247:standard:normal","247","Pupitar","","P","0"
"p:0247:standard:shiny","247","Pupitar","","P","1"
"p:0248:standard:normal","248","Tyranitar","","P","0"
"p:0248:standard:shiny","248","Tyranitar","","P","1"
"p:0249:standard:normal","249","Lugia","","P","0"
"p:0249:standard:shiny","249","Lugia","","P","1"
"p:0250:standard:normal","250","Ho-Oh","","P","0"
"p:0250:standard:shiny","250","Ho-Oh","","P","1"
"p:0252:standard:normal","252","Treecko","","P","0"
"p:0252:standard:shiny","252","Treecko","","P","1"
"p:0253:standard:normal","253","Grovyle","","P","0"
"p:0253:standard:shiny","253","Grovyle","","P","1"
"p:0254:standard:normal","254","Sceptile","","P","0"
"p:0254:standard:shiny","254","Sceptile","","P","1"
"p:0255:standard:normal","255","Torchic","","P","0"
"p:0255:standard:shiny","255","Torchic","","P","1"
"p:0256:standard:normal","256","Combusken","","P","0"
"p:0256:standard:shiny","256","Combusken","","P","1"
"p:0257:standard:normal","257","Blaziken","","P","0"
"p:0257:standard:shiny","257","Blaziken","","P","1"
"p:0258:standard:normal","258","Mudkip","","P","0"
"p:0258:standard:shiny","258","Mudkip","","P","1"
"p:0259:standard:normal","259","Marshtomp","","P","0"
"p:0259:standard:shiny","259","Marshtomp","","P","1"
"p:0260:standard:normal","260","Swampert","","P","0"
"p:0260:standard:shiny","260","Swampert","","P","1"
"p:0261:standard:normal","261","Poochyena","","P","0"
"p:0261:standard:shiny","261","Poochyena","","P","1"
"p:0262:standard:normal","262","Mightyena","","P","0"
"p:0262:standard:shiny","262","Mightyena","","P","1"
"p:0263:original:normal","263","Zigzagoon","Original","P","0"
"p:0263:original:shiny","263","Zigzagoon","Original","P","1"
"p:0264:original:normal","264","Linoone","Original","P","0"
"p:0264:original:shiny","264","Linoone","Original","P","1"
"p:0265:standard:normal","265","Wurmple","","P","0"
"p:0265:standard:shiny","265","Wurmple","","P","1"
"p:0266:standard:normal","266","Silcoon","","P","0"
"p:0266:standard:shiny","266","Silcoon","","P","1"
"p:0267:standard:normal","267","Beautifly","","P","0"
"p:0267:standard:shiny","267","Beautifly","","P","1"
"p:0268:standard:normal","268","Cascoon","","P","0"
"p:0268:standard:shiny","268","Cascoon","","P","1"
"p:0269:standard:normal","269","Dustox","","P","0"
"p:0269:standard:shiny","269","Dustox","","P","1"
"p:0270:standard:normal","270","Lotad","","P","0"
"p:0270:standard:shiny","270","Lotad","","P","1"
"p:0271:standard:normal","271","Lombre","","P","0"
"p:0271:standard:shiny","271","Lombre","","P","1"
"p:0272:standard:normal","272","Ludicolo","","P","0"
"p:0272:standard:shiny","272","Ludicolo","","P","1"
"p:0273:standard:normal","273","Seedot","","P","0"
"p:0273:standard:shiny","273","Seedot","","P","1"
"p:0274:standard:normal","274","Nuzleaf","","P","0"
"p:0274:standard:shiny","274","Nuzleaf","","P","1"
"p:0275:standard:normal","275","Shiftry","","P","0"
"p:0275:standard:shiny","275","Shiftry","","P","1"
"p:0276:standard:normal","276","Taillow","","P","0"
"p:0276:standard:shiny","276","Taillow","","P","1"
"p:0277:standard:normal","277","Swellow","","P","0"
"p:0277:standard:shiny","277","Swellow","","P","1"
"p:0278:standard:normal","278","Wingull","","P","0"
"p:0278:standard:shiny","278","Wingull","","P","1"
"p:0279:standard:normal","279","Pelipper","","P","0"
"p:0279:standard:shiny","279","Pelipper","","P","1"
"p:0280:standard:normal","280","Ralts","","P","0"
"p:0280:standard:shiny","280","Ralts","","P","1"
"p:0281:standard:normal","281","Kirlia","","P","0"
"p:0281:standard:shiny","281","Kirlia","","P","1"
"p:0282:standard:normal","282","Gardevoir","","P","0"
"p:0282:standard:shiny","282","Gardevoir","","P","1"
"p:0283:standard:normal","283","Surskit","","P","0"
"p:0283:standard:shiny","283","Surskit","","P","1"
"p:0284:standard:normal","284","Masquerain","","P","0"
"p:0284:standard:shiny","284","Masquerain","","P","1"
"p:0285:standard:normal","285","Shroomish","","P","0"
"p:0285:standard:shiny","285","Shroomish","","P","1"
"p:0286:standard:normal","286","Breloom","","P","0"
"p:0286:standard:shiny","286","Breloom","","P","1"
"p:0287:standard:normal","287","Slakoth","","P","0"
"p:0287:standard:shiny","287","Slakoth","","P","1"
"p:0288:standard:normal","288","Vigoroth","","P","0"
"p:0288:standard:shiny","288","Vigoroth","","P","1"
"p:0289:standard:normal","289","Slaking","","P","0"
"p:0289:standard:shiny","289","Slaking","","P","1"
"p:0290:standard:normal","290","Nincada","","P","0"
"p:0290:standard:shiny","290","Nincada","","P","1"
"p:0291:standard:normal","291","Ninjask","","P","0"
"p:0291:standard:shiny","291","Ninjask","","P","1"
"p:0292:standard:normal","292","Shedinja","","P","0"
"p:0292:standard:shiny","292","Shedinja","","P","1"
"p:0293:standard:normal","293","Whismur","","P","0"
"p:0293:standard:shiny","293","Whismur","","P","1"
"p:0294:standard:normal","294","Loudred","","P","0"
"p:0294:standard:shiny","294","Loudred","","P","1"
"p:0295:standard:normal","295","Exploud","","P","0"
"p:0295:standard:shiny","295","Exploud","","P","1"
"p:0296:standard:normal","296","Makuhita","","P","0"
"p:0296:standard:shiny","296","Makuhita","","P","1"
"p:0297:standard:normal","297","Hariyama","","P","0"
"p:0297:standard:shiny","297","Hariyama","","P","1"
"p:0298:standard:normal","298","Azurill","","P","0"
"p:0298:standard:shiny","298","Azurill","","P","1"
"p:0299:standard:normal","299","Nosepass","","P","0"
"p:0299:standard:shiny","299","Nosepass","","P","1"
"p:0300:standard:normal","300","Skitty","","P","0"
"p:0300:standard:shiny","300","Skitty","","P","1"
"p:0301:standard:normal","301","Delcatty","","P","0"
"p:0301:standard:shiny","301","Delcatty","","P","1"
"p:0302:standard:normal","302","Sableye","","P","0"
"p:0302:standard:shiny","302","Sableye","","P","1"
"p:0303:standard:normal","303","Mawile","","P","0"
"p:0303:standard:shiny","303","Mawile","","P","1"
"p:0304:standard:normal","304","Aron","","P","0"
"p:0304:standard:shiny","304","Aron","","P","1"
"p:0305:standard:normal","305","Lairon","","P","0"
"p:0305:standard:shiny","305","Lairon","","P","1"
"p:0306:standard:normal","306","Aggron","","P","0"
"p:0306:standard:shiny","306","Aggron","","P","1"
"p:0307:standard:normal","307","Meditite","","P","0"
"p:0307:standard:shiny","307","Meditite","","P","1"
"p:0308:standard:normal","308","Medicham","","P","0"
"p:0308:standard:shiny","308","Medicham","","P","1"
"p:0309:standard:normal","309","Electrike","","P","0"
"p:0309:standard:shiny","309","Electrike","","P","1"
"p:0310:standard:normal","310","Manectric","","P","0"
"p:0310:standard:shiny","310","Manectric","","P","1"
"p:0311:standard:normal","311","Plusle","","P","0"
"p:0311:standard:shiny","311","Plusle","","P","1"
"p:0312:standard:normal","312","Minun","","P","0"
"p:0312:standard:shiny","312","Minun","","P","1"
"p:0313:standard:normal","313","Volbeat","","P","0"
"p:0313:standard:shiny","313","Volbeat","","P","1"
"p:0314:standard:normal","314","Illumise","","P","0"
"p:0314:standard:shiny","314","Illumise","","P","1"
"p:0315:standard:normal","315","Roselia","","P","0"
"p:0315:standard:shiny","315","Roselia","","P","1"
"p:0316:standard:normal","316","Gulpin","","P","0"
"p:0316:standard:shiny","316","Gulpin","","P","1"
"p:0317:standard:normal","317","Swalot","","P","0"
"p:0317:standard:shiny","317","Swalot","","P","1"
"p:0318:standard:normal","318","Carvanha","","P","0"
"p:0318:standard:shiny","318","Carvanha","","P","1"
"p:0319:standard:normal","319","Sharpedo","","P","0"
"p:0319:standard:shiny","319","Sharpedo","","P","1"
"p:0320:standard:normal","320","Wailmer","","P","0"
"p:0320:standard:shiny","320","Wailmer","","P","1"
"p:0321:standard:normal","321","Wailord","","P","0"
"p:0321:standard:shiny","321","Wailord","","P","1"
"p:0322:standard:normal","322","Numel","","P","0"
